Gene Symbol,Affymetrix ID,Module Assigned
Tde2,1437513_a_at,NA
Tde2,1415838_at,brown
Tde2,1454811_a_at,brown
Tdg,1448462_at,pink
Tdg /// LOC434200 /// LOC545124,1416790_a_at,NA
Tdg /// LOC434200 /// LOC545124,1435715_x_at,NA
Tdgf1,1450989_at,NA
Tdh,1449064_at,NA
Tdo2,1449337_at,NA
Tdo2,1419093_at,NA
Tdp1,1426492_at,NA
Tdpoz1,1425375_at,NA
Tdrd1,1421513_at,NA
Tdrd3,1451545_at,NA
Tdrd7,1426716_at,red
Tead1,1423434_at,NA
Tead2,1448519_at,NA
Tead3,1420593_a_at,NA
Tead4,1460683_at,NA
Tead4,1426337_a_at,NA
Tec,1460204_at,NA
Tecta,1419632_at,NA
Tectb,1430912_a_at,NA
Tef,1438033_at,NA
Tef,1424175_at,NA
Tef,1450184_s_at,NA
Tegt,1451586_at,NA
Tek,1418788_at,NA
Tekt1,1432075_a_at,NA
Tekt2,1418484_at,NA
Tenc1,1452264_at,NA
Tenr,1418682_at,NA
Tep1,1418196_at,NA
Terf1,1418380_at,NA
Terf1,1431332_a_at,NA
Terf2,1421147_at,NA
Terf2ip,1426049_a_at,NA
Terf2ip,1419381_at,NA
Tert,1450254_at,NA
Tes,1424246_a_at,NA
Tes,1460378_a_at,NA
Tes3,1452080_a_at,NA
Tes3,1455053_a_at,brown
Tes3,1425986_a_at,NA
Tes3,1452079_s_at,NA
Tes3-ps /// Tes3,1455054_a_at,NA
Tesk1,1450662_at,grey
Tesk2,1426546_at,NA
Tesp1,1418559_at,NA
Tesp2,1432486_a_at,NA
Tex10,1434317_s_at,NA
Tex10,1439464_s_at,NA
Tex101,1449103_at,NA
Tex11,1419729_at,NA
Tex12,1421183_at,NA
Tex13,1450555_at,NA
Tex13,1432159_a_at,NA
Tex14,1419240_at,NA
Tex15,1420719_at,NA
Tex16,1421700_at,NA
Tex18,1420803_at,NA
Tex19,1417482_at,NA
Tex2,1452213_at,red
Tex21,1453249_a_at,NA
Tex21,1420436_x_at,NA
Tex261,1452768_at,midnightblue
Tex261,1450965_at,NA
Tex261,1423384_s_at,NA
Tex264,1425068_a_at,grey
Tex27,1452275_at,NA
Tex27,1452274_at,NA
Tex27,1419954_s_at,NA
Tex27,1419955_at,NA
Tex27,1426998_at,purple
Tex292,1423884_at,NA
Tex9,1431816_at,NA
Tex9,1453360_a_at,NA
Tex9,1421356_at,NA
Tfam,1448224_at,NA
Tfb1m,1435924_at,NA
Tfb1m,1449749_s_at,NA
Tfb2m /// Gm1818,1423441_at,brown
Tfdp1,1423241_a_at,grey
Tff1,1448156_at,NA
Tff2,1422448_at,NA
Tff3,1417370_at,NA
Tfg,1415887_at,NA
Tfip11,1418145_at,NA
Tfip11,1448976_at,NA
Tfpi,1452432_at,NA
Tfpi,1451790_a_at,NA
Tfpi,1451791_at,NA
Tfpi2,1418547_at,NA
Tfpt,1418064_at,NA
Tfpt /// LOC546028,1448040_at,NA
Tfpt /// LOC546028,1438964_x_at,NA
Tfpt /// LOC546028,1438963_s_at,NA
Tfrc,AFFX-TransRecMur/X57349_M_at,NA
Tfrc,1452661_at,turquoise
Tfrc,AFFX-TransRecMur/X57349_5_at,NA
Tfrc,AFFX-TransRecMur/X57349_3_at,NA
Tfrc,1422966_a_at,NA
Tfrc,1422967_a_at,NA
Tgds,1424526_a_at,NA
Tgfa,1421943_at,NA
Tgfa,1450421_at,NA
Tgfa,1421942_s_at,NA
Tgfb1,1420653_at,NA
Tgfb1i1,1418136_at,NA
Tgfb1i4,1456132_x_at,NA
Tgfb1i4,1425742_a_at,black
Tgfb1i4,1454758_a_at,brown
Tgfb1i4,1433899_x_at,NA
Tgfb1i4,1454971_x_at,NA
Tgfb2,1423250_a_at,yellow
Tgfb2,1450923_at,grey
Tgfb2,1450922_a_at,NA
Tgfb3,1417455_at,yellow
Tgfbi,1456250_x_at,NA
Tgfbi,1415871_at,NA
Tgfbi,1437463_x_at,blue
Tgfbi,1448123_s_at,NA
Tgfbr1,1420893_a_at,NA
Tgfbr1,1420894_at,NA
Tgfbr1,1420895_at,NA
Tgfbr2,1426397_at,black
Tgfbr2,1422019_at,NA
Tgfbr2,1425444_a_at,NA
Tgfbr3,1425620_at,NA
Tgif,1422286_a_at,NA
Tgif2,1434400_at,NA
Tgm1,1451416_a_at,NA
Tgm2,1426004_a_at,NA
Tgm2,1437277_x_at,NA
Tgm2,1455900_x_at,NA
Tgm2,1433428_x_at,NA
Tgm2,1438942_x_at,NA
Tgm2,1417500_a_at,NA
Tgm3,1421355_at,NA
Tgn,1450790_at,NA
Tgoln1,1423308_at,turquoise
Tgoln1,1418520_at,NA
Tgoln1 /// Tgoln2,1423309_at,NA
Tgoln1 /// Tgoln2,1423307_s_at,grey
Tgtp,1449009_at,NA
Th,1420546_at,NA
Th1l,1416198_at,grey
Tha1,1428780_at,NA
Thap11,1416428_at,NA
Thap4,1424052_at,NA
Thap7,1426429_at,NA
Thap7,1426428_at,NA
Thap7,1452069_a_at,red
Thbd,1448529_at,NA
Thbs1,1450377_at,NA
Thbs1,1460302_at,NA
Thbs1,1421811_at,NA
Thbs2,1422571_at,NA
Thbs2,1450663_at,NA
Thbs3,1416623_at,NA
Thbs4,1449388_at,NA
Thea,1425667_at,NA
Thedc1,1424855_at,NA
Thedc1,1451510_s_at,NA
Theg,1425244_a_at,NA
Them2,1417316_at,NA
Thex1,1418828_at,green
Thex1,1418827_at,NA
Thnsl1,1427936_at,greenyellow
Thnsl1,1452605_at,NA
Thoc1,1424641_a_at,NA
Thoc1,1420043_s_at,NA
Thoc1,1424642_at,NA
Thoc1,1420042_at,NA
Thoc3,1423971_at,NA
Thoc3,1423970_at,NA
Thoc4,1417724_at,NA
Thoc4,1422993_s_at,NA
Thop1,1425402_at,NA
Thop1,1448907_at,midnightblue
Thpo,1449569_at,NA
Thpok,1455071_at,NA
Thpok,1420663_at,NA
Thra,1454675_at,NA
Thra,1426997_at,NA
Thrap3,1452125_at,NA
Thrap3,1427408_a_at,NA
Thrap3,1460545_at,NA
Thrap4,1424180_a_at,midnightblue
Thrap4,1431282_at,NA
Thrap5,1438416_at,grey
Thrap6,1448917_at,grey
Thrb,1422202_at,NA
Thrsp,1424737_at,NA
Thrsp,1422973_a_at,NA
Thsd1,1449621_s_at,NA
Thsd6,1420336_at,NA
Thtpa,1433436_s_at,NA
Thtpa,1428003_s_at,purple
Thumpd1,1436007_a_at,grey
Thumpd3,1417684_at,NA
Thumpd3,1454061_at,NA
Thy1,1423135_at,orange
Tia1,1416812_at,NA
Tia1,1416813_at,grey
Tia1,1416814_at,NA
Tiaf2,1426071_at,NA
Tial1,1455675_a_at,NA
Tial1,1426352_s_at,NA
Tial1,1421148_a_at,NA
Tial1,1455676_x_at,NA
Tiam1,1453887_a_at,NA
Tiam1,1418057_at,NA
Tiam2,1420146_at,NA
Tiam2,1423186_at,grey
Tie1,1416238_at,NA
Tigd5,1449646_s_at,NA
Tigd5,1460743_at,NA
Timd2,1418765_at,NA
Timd2,1418766_s_at,NA
Timeless,1417586_at,NA
Timeless,1417587_at,NA
Timm10,1428010_at,NA
Timm10,1449886_a_at,NA
Timm13a,1417499_at,NA
Timm17a,1426256_at,turquoise
Timm17b,1438656_x_at,NA
Timm17b,1460685_at,NA
Timm22,1448517_at,NA
Timm22,1448518_at,NA
Timm23,1416485_at,NA
Timm44,1448801_a_at,NA
Timm44,1417670_at,NA
Timm44,1439371_x_at,NA
Timm50,1455456_a_at,NA
Timm8a,1416345_at,blue
Timm8a,1416346_at,NA
Timm8b,1431665_a_at,NA
Timm9,1455211_a_at,NA
Timp1,1460227_at,NA
Timp2,1450040_at,NA
Timp2,1433662_s_at,NA
Timp2,1420924_at,NA
Timp2,1460287_at,NA
Timp2,1454677_at,NA
Timp2,1437081_at,NA
Timp3,1419089_at,green
Timp3,1449335_at,green
Timp3,1449334_at,NA
Timp3,1419088_at,pink
Timp4,1450974_at,NA
Timp4,1423405_at,NA
Tinag,1419314_at,NA
Tinagl,1417109_at,NA
Tinf2,1451163_at,NA
Tiparp,1452160_at,NA
Tiparp,1452161_at,NA
Tiparp,1426721_s_at,NA
Tiprl,1433912_at,brown
Tiprl,1451587_a_at,NA
Tirap,1418685_at,NA
Tirap,1457676_at,NA
Titf1,1422346_at,NA
Tjp1,1417749_a_at,green
Tjp2,1434599_a_at,NA
Tjp2,1450985_a_at,NA
Tjp2,1434600_at,NA
Tjp2,1450984_at,NA
Tjp3,1417896_at,NA
Tjp4,1426691_at,NA
Tk1,1416258_at,NA
Tk2,1426100_a_at,NA
Tkt,1439443_x_at,NA
Tkt,1451015_at,grey
Tktl1,1420064_s_at,NA
Tktl1,1449567_at,NA
Tktl1,1420065_at,NA
Tle1,1422751_at,NA
Tle1,1434033_at,black
Tle2,1436244_a_at,orange
Tle3,1449554_at,NA
Tle3,1419655_at,NA
Tle3,1419654_at,NA
Tle4,1425650_at,NA
Tle4,1450853_at,grey
Tle6,1448727_at,NA
Tlk2,1416944_a_at,NA
Tlk2,1454018_at,NA
Tlk2,1431827_a_at,NA
Tll1,1420753_at,NA
Tll2,1421526_at,NA
Tlm,1422361_at,NA
Tln1,1436042_at,NA
Tln1,1448402_at,NA
Tloc1,1455698_at,blue
Tloc1,1454697_at,NA
Tloc1,1432635_a_at,NA
Tloc1,1433704_s_at,NA
Tlr1,1449049_at,NA
Tlr2,1419132_at,NA
Tlr3,1422782_s_at,NA
Tlr3,1422781_at,NA
Tlr4,1418162_at,NA
Tlr4,1418163_at,NA
Tlr5,1450242_at,NA
Tlr6,1421352_at,NA
Tlr7,1449640_at,NA
Tlr7,1419848_x_at,NA
Tlr7,1422010_at,NA
Tlr8,1450267_at,NA
Tlr9,1422083_at,NA
Tlx1,1450526_at,NA
Tlx2,1421770_a_at,NA
Tlx3,1450806_at,NA
Tm2d1,1426254_at,brown
Tm2d1,1451996_at,NA
Tm2d2,1437725_x_at,NA
Tm2d2,1439235_x_at,NA
Tm2d2,1438181_x_at,NA
Tm2d2,1439454_x_at,NA
Tm2d2,1456663_x_at,NA
Tm2d2,1439234_a_at,NA
Tm2d2,1433473_x_at,NA
Tm2d2,1451134_a_at,NA
Tm2d3,1423951_at,NA
Tm4sf1,1448069_at,NA
Tm4sf1,1450958_at,NA
Tm4sf11,1448945_at,NA
Tm4sf20,1419388_at,NA
Tm4sf3,1420019_at,NA
Tm4sf4,1424962_at,NA
Tm4sf5,1424445_at,NA
Tm6sf1,1451353_at,greenyellow
Tm6sf1,1424443_at,greenyellow
Tm6sf2,1425079_at,NA
Tm7sf1,1439255_s_at,green
Tm7sf1,1423164_at,NA
Tm7sf1,1449671_at,NA
Tm7sf1,1450882_s_at,NA
Tm7sf1,1429775_a_at,NA
Tm7sf1,1439256_x_at,green
Tm7sf1,1450881_s_at,NA
Tm7sf1,1449670_x_at,NA
Tm7sf2,1460684_at,red
Tm7sf3,1452664_a_at,NA
Tm7sf3,1428098_a_at,NA
Tm9sf1,1418198_a_at,NA
Tm9sf2,1460331_at,NA
Tm9sf2,1455875_x_at,NA
Tm9sf2,1423295_at,pink
Tm9sf4,1423205_at,NA
Tm9sf4,1423204_at,NA
Tmc1,1430818_at,NA
Tmc1,1421626_at,NA
Tmc1,1421625_a_at,NA
Tmc2,1421707_at,NA
Tmc4,1427178_at,NA
Tmc6,1423770_at,NA
Tmcc2,1428108_x_at,orange
Tmcc2,1452666_a_at,orange
Tmcc3,1451794_at,NA
Tmco1,1423759_a_at,NA
Tmed1,1451327_a_at,NA
Tmed3,1416108_a_at,NA
Tmed4,1448423_at,NA
Tmed4,1448422_at,NA
Tmed5,1424573_at,NA
Tmed5,1424574_at,NA
Tmed6,1416490_at,NA
Tmed7,1427314_at,turquoise
Tmed7,1419918_at,NA
Tmed7,1419917_s_at,NA
Tmed7,1427315_at,NA
Tmed9,1448268_at,midnightblue
Tmed9,1439448_x_at,NA
Tmeff1,1426649_at,NA
Tmeff2,1419073_at,NA
Tmem1,1435430_at,NA
Tmem14c,1416479_a_at,orange
Tmem15,1424366_at,grey
Tmem16a,1426571_at,NA
Tmem19,1416261_at,NA
Tmem19,1448275_at,NA
Tmem19,1416262_at,NA
Tmem2,1424711_at,NA
Tmem2,1451458_at,NA
Tmem23,1426576_at,red
Tmem23,1426575_at,NA
Tmem24,1428095_a_at,NA
Tmem27,1435064_a_at,NA
Tmem30a,1416447_at,brown
Tmem30a,1448339_at,NA
Tmem30a,1416446_at,NA
Tmem30a,1448340_at,blue
Tmem30b,1433579_at,NA
Tmem33,1428888_at,NA
Tmem33,1431105_a_at,NA
Tmem33,1452053_a_at,NA
Tmem33,1425568_a_at,NA
Tmem34,1426628_at,turquoise
Tmem35,1416710_at,NA
Tmem37,1417611_at,NA
Tmem38a,1424177_at,NA
Tmem38a,1424178_at,NA
Tmem38b,1424700_at,NA
Tmem38b,1449677_s_at,black
Tmem39a,1423316_at,NA
Tmem4,1416507_at,NA
Tmem4,1437783_x_at,NA
Tmem4,1448372_a_at,NA
Tmem40,1451546_s_at,NA
Tmem40,1424966_at,NA
Tmem41a,1424191_a_at,grey
Tmem41b,1438117_x_at,grey
Tmem41b,1437402_x_at,NA
Tmem41b,1438790_x_at,grey
Tmem41b,1428586_at,grey
Tmem41b,1428587_at,NA
Tmem42,1421127_at,NA
Tmem43,1439418_x_at,NA
Tmem43,1426434_at,NA
Tmem45a,1422587_at,NA
Tmem45b,1424357_at,NA
Tmem46,1423851_a_at,red
Tmem46,1423852_at,NA
Tmem47,1449885_at,NA
Tmem47,1420514_at,NA
Tmem48,1424173_at,NA
Tmem48,1460353_at,NA
Tmem49,1423722_at,midnightblue
Tmem49,1421491_a_at,orange
Tmem5,1424042_at,NA
Tmem50b,1423707_at,blue
Tmem51,1424383_at,NA
Tmem53,1451479_a_at,NA
Tmem54,1417895_a_at,NA
Tmem7,1452472_at,NA
Tmem8,1418344_at,NA
Tmem8,1460377_a_at,NA
Tmem9,1419557_a_at,NA
Tmepai,1422706_at,lightyellow
Tmepai,1422705_at,NA
Tmepai,1452295_at,NA
Tmlhe,1420726_x_at,NA
Tmlhe,1420725_at,NA
Tmlhe,1420727_a_at,NA
Tmlhe,1452500_at,NA
Tmod1,1419863_at,NA
Tmod1,1422754_at,red
Tmod2,1451301_at,NA
Tmod2,1431326_a_at,brown
Tmod2,1430153_at,NA
Tmod3,1438556_a_at,NA
Tmod3,1423088_at,NA
Tmod3,1423089_at,NA
Tmod4,1449969_at,NA
Tmpo,1421237_at,NA
Tmpo,1426020_at,NA
Tmpo,1452036_a_at,pink
Tmpo,1426349_s_at,blue
Tmprss11d,1451597_at,NA
Tmprss2,1449369_at,NA
Tmprss2,1419154_at,NA
Tmprss3,1421714_at,NA
Tmprss4,1426302_at,NA
Tmprss5,1418959_at,NA
Tmprss8,1449952_s_at,NA
Tmsb10,1436682_at,NA
Tmsb10,1436902_x_at,red
Tmsb10,1455946_x_at,NA
Tmsb10,1437185_s_at,red
Tmsb10,1417219_s_at,red
Tmsb4x,1415906_at,red
Tnc,1416342_at,NA
Tnf,1419607_at,NA
Tnfaip1,1448863_a_at,NA
Tnfaip1,1417865_at,midnightblue
Tnfaip1,1417866_at,NA
Tnfaip2,1416273_at,NA
Tnfaip2,1438855_x_at,NA
Tnfaip3,1450829_at,NA
Tnfaip6,1418424_at,NA
Tnfaip8,1416950_at,NA
Tnfaip8l1,1449125_at,green
Tnfrsf10b,1421296_at,NA
Tnfrsf10b,1422344_s_at,NA
Tnfrsf11a,1419214_at,NA
Tnfrsf11a,1430259_at,NA
Tnfrsf11b,1418309_at,NA
Tnfrsf11b,1449033_at,NA
Tnfrsf12a,1418571_at,NA
Tnfrsf12a,1418572_x_at,NA
Tnfrsf13c,1419307_at,NA
Tnfrsf14,1452425_at,NA
Tnfrsf17,1420782_at,NA
Tnfrsf18,1422303_a_at,NA
Tnfrsf19,1448147_at,NA
Tnfrsf19,1427600_at,NA
Tnfrsf19,1415921_a_at,NA
Tnfrsf19,1425212_a_at,NA
Tnfrsf1a,1417291_at,NA
Tnfrsf1b,1418099_at,NA
Tnfrsf1b,1448951_at,NA
Tnfrsf21,1450731_s_at,red
Tnfrsf21,1422740_at,NA
Tnfrsf22,1422038_a_at,NA
Tnfrsf22,1426095_a_at,NA
Tnfrsf22,1422039_at,NA
Tnfrsf23,1422101_at,NA
Tnfrsf25,1422231_a_at,NA
Tnfrsf4,1420351_at,NA
Tnfrsf5,1460415_a_at,NA
Tnfrsf5,1449473_s_at,NA
Tnfrsf7,1452389_at,NA
Tnfrsf8,1421649_at,NA
Tnfrsf9,1460469_at,NA
Tnfrsf9,1421481_at,NA
Tnfrsf9,1428034_a_at,NA
Tnfsf10,1420412_at,NA
Tnfsf11,1451944_a_at,NA
Tnfsf11,1419083_at,NA
Tnfsf12 /// Tnfsf13,1452440_at,NA
Tnfsf13,1418345_at,NA
Tnfsf13b,1460255_at,NA
Tnfsf14,1450298_at,NA
Tnfsf14,1421588_at,NA
Tnfsf4,1421744_at,NA
Tnfsf5,1422283_at,NA
Tnfsf5ip1,1448212_at,NA
Tnfsf5ip1,1425373_a_at,NA
Tnfsf7,1449926_at,NA
Tnfsf8,1450272_at,NA
Tnfsf9,1422924_at,NA
Tnip1,1427689_a_at,NA
Tnip2,1419488_at,NA
Tnk1,1422721_at,NA
Tnk1,1425634_a_at,NA
Tnk1,1425635_at,NA
Tnk2,1448297_a_at,NA
Tnk2,1448298_at,NA
Tnks1bp1,1427051_at,NA
Tnks2,1428388_at,NA
Tnks2,1452772_at,NA
Tnmd,1417979_at,NA
Tnnc1,1418370_at,midnightblue
Tnnc2,1417464_at,NA
Tnni1,1450813_a_at,NA
Tnni2,1416889_at,NA
Tnni2,1438608_at,NA
Tnni2,1438609_x_at,NA
Tnni3,1422536_at,NA
Tnnt1,1419606_a_at,red
Tnnt2,1418726_a_at,green
Tnnt2,1424967_x_at,green
Tnnt3,1450118_a_at,NA
Tnp1,1438632_x_at,NA
Tnp1,1415924_at,NA
Tnp2,1422419_s_at,NA
Tnpo1,1419864_x_at,NA
Tnpo1,1433585_at,NA
Tnpo2,1425592_at,NA
Tnpo2,1425593_at,NA
Tnpo3,1453124_at,turquoise
Tnpo3,1419950_s_at,NA
Tnpo3,1429369_at,turquoise
Tnrc11,1425585_at,NA
Tnrc15,1451397_at,grey
Tnrc5,1426479_a_at,purple
Tnrc6a,1439246_x_at,NA
Tnrc6a,1439245_at,NA
Tnrc6a,1439244_a_at,green
Tnrc6a,1434899_s_at,grey
Tnrc6a,1434898_at,yellow
Tnrc6a,1425036_a_at,NA
Tnrc6a,1455128_x_at,NA
Tnrc6a,1455141_at,NA
Tnrc6b,1426545_at,NA
Tnrc6c,1424645_at,NA
Tnrc6c,1460363_at,NA
Tns1,1449405_at,NA
Tns1,1419283_s_at,NA
Tnxb,1450798_at,NA
Tob1,1423176_at,NA
Tob2,1448666_s_at,NA
Tob2,1417309_at,NA
Tob2,1417310_at,NA
Tob2,1448667_x_at,NA
Toe1,1426527_at,NA
Toe1,1432207_a_at,NA
Tollip,1423047_at,purple
Tollip,1423048_a_at,NA
Tom1 /// LOC545878,1435055_a_at,red
Tom1 /// LOC545878,1431188_a_at,NA
Tom1l1,1451117_a_at,NA
Tom1l2,1451795_at,NA
Tom1l2,1425659_at,NA
Tom1l2,1437915_at,NA
Tomm20,1455357_x_at,NA
Tomm20,1435534_a_at,NA
Tomm20,1423080_at,turquoise
Tomm20 /// LOC546321,1423081_a_at,NA
Tomm20 /// LOC546321,1423079_a_at,NA
Tomm22,1434420_x_at,NA
Tomm22,1429103_at,NA
Tomm34,1448345_at,midnightblue
Tomm40,1426118_a_at,grey
Tomm7,1434732_x_at,NA
Tomm7,1428215_x_at,NA
Tomm7,1428216_s_at,NA
Tomm7,1428214_at,NA
Tomm70a,1417192_at,NA
Tomm70a,1426675_at,NA
Tomm70a,1426676_s_at,NA
Top1,1423474_at,NA
Top1mt,1460370_at,NA
Top2a,1454694_a_at,NA
Top2a,1427724_at,NA
Top2b,1416731_at,NA
Top2b,1448458_at,NA
Top2b,1416732_at,NA
Top3a,1418597_at,NA
Top3b,1438387_x_at,NA
Top3b,1456009_x_at,NA
Top3b,1448173_a_at,NA
Topbp1,1452241_at,NA
Topors,1417755_at,NA
Topors,1448838_at,NA
Topors,1417754_at,NA
Tor1a,1426515_a_at,NA
Tor1aip1,1426084_a_at,NA
Tor1aip2,1435526_at,NA
Tor1b,1417820_at,NA
Tor1b,1417819_at,NA
Tor2a,1438547_x_at,NA
Tor2a,1423783_at,NA
Tor3a,1450454_at,NA
Tor3a,1421998_at,NA
Tox,1425483_at,NA
Tox,1425484_at,lightyellow
Tparl,1415741_at,NA
Tpbg,1423312_at,NA
Tpbg,1423310_at,NA
Tpbg,1423311_s_at,NA
Tpbpa,1438190_x_at,NA
Tpbpa,1415809_at,NA
Tpbpa,1415808_at,NA
Tpbpb,1416169_at,NA
Tpbpb,1456246_x_at,NA
Tpcn1,1451771_at,NA
Tpcn1,1451772_at,NA
Tpcn1,1434930_at,NA
Tpcn2,1424304_at,NA
Tpd52,1419494_a_at,grey
Tpd52,1419493_a_at,grey
Tpd52l1,1418412_at,yellow
Tpd52l2,1417106_at,NA
Tpd52l2,1436828_a_at,NA
Tpd52l2,1417107_at,NA
Tph1,1419524_at,NA
Tpi1,1415918_a_at,NA
Tpi1,1452927_x_at,NA
Tpi1,1435659_a_at,NA
Tpk1,1425388_a_at,NA
Tpm1,1456623_at,NA
Tpm1,1423721_at,turquoise
Tpm1,1423049_a_at,green
Tpm2,1419739_at,NA
Tpm2,1425028_a_at,NA
Tpm2,1449577_x_at,NA
Tpm2,1419738_a_at,NA
Tpm3,1427260_a_at,NA
Tpm3,1449996_a_at,NA
Tpm3,1436958_x_at,blue
Tpm3,1427567_a_at,NA
Tpm3,1449997_at,NA
Tpm4,1433883_at,NA
Tpmt,1419121_at,NA
Tpmt,1430889_a_at,NA
Tpo,1420600_at,NA
Tpp2,1421894_a_at,NA
Tpp2,1421893_a_at,NA
Tpp2,1430576_at,NA
Tpp2,1430575_a_at,NA
Tpp2,1438264_a_at,NA
Tpr,1456112_at,NA
Tpr,1426949_s_at,NA
Tpr,1426948_at,brown
Tpr,1456651_a_at,NA
Tprt,1438506_s_at,green
Tprt,1454090_at,NA
Tprt,1431893_a_at,NA
Tpsg1,1449564_at,NA
Tpst1,1421733_a_at,NA
Tpst2,1416086_at,midnightblue
Tpt1,1416643_at,NA
Tpt1h,1452615_s_at,blue
Tpt1p,1416642_a_at,NA
Tpte,1427690_a_at,NA
Tpx2,1428104_at,NA
Tpx2,1428105_at,NA
Tra1,1415889_a_at,NA
Tra1,1438040_a_at,NA
Tradd,1429117_at,NA
Tradd,1452622_a_at,red
Traf1,1423602_at,NA
Traf2,1451233_at,NA
Traf3,1418587_at,NA
Traf3,1449149_at,NA
Traf3ip2,1448508_at,NA
Traf4,1460642_at,NA
Traf4,1416571_at,NA
Traf5,1448861_at,NA
Traf6,1435350_at,NA
Traf6,1421376_at,NA
Traf6,1421377_at,NA
Traf7,1424320_a_at,NA
Trafd1,1428346_at,NA
Traip,1420707_a_at,greenyellow
Traip,1420708_at,NA
Tram1,1423732_at,NA
Tram1,1438225_x_at,NA
Tram1l1,1451268_at,NA
Tram2,1419342_at,NA
Trap1,1416170_at,NA
Trap1,1437379_x_at,NA
Trap1a,1460226_at,NA
Trappc1,1436019_a_at,NA
Trappc2,1432158_a_at,NA
Trappc3,1416771_at,NA
Trappc4,1429632_at,NA
Trappc4,1415674_a_at,turquoise
Trappc5,1448999_at,NA
Trappc5,1418233_a_at,grey
Trappc6a,1417034_at,NA
Trat1,1427532_at,NA
Trdn,1426143_at,NA
Trdn,1451940_x_at,NA
Trdn,1426134_at,NA
Trdn,1426142_a_at,NA
Trdn,1426144_x_at,NA
Trdn,1451801_at,NA
Treh,1449430_a_at,NA
Trem1,1460282_at,NA
Trem2,1421792_s_at,NA
Trem2,1421226_at,NA
Trem3,1460271_at,NA
Treml1,1452630_at,NA
Trex1,1450672_a_at,NA
Trex2,1449367_at,NA
Trf,1425546_a_at,NA
Trfp,1416826_a_at,NA
Trfp,1448478_at,brown
Trfr2,1425381_a_at,NA
Trfr2,1459994_x_at,NA
Trh,1418756_at,NA
Trhr,1449571_at,NA
Trhr,1449572_at,NA
Trhr2,1450356_at,NA
Trib1,1424881_at,NA
Trib1,1424880_at,NA
Trib2,1426641_at,NA
Trib2,1426640_s_at,grey
Trib3,1456225_x_at,NA
Trib3,1426065_a_at,NA
Trim10,1419311_at,NA
Trim11,1419630_a_at,NA
Trim12,1437432_a_at,NA
Trim12,1420648_at,NA
Trim13,1417888_at,NA
Trim15,1451916_s_at,NA
Trim16,1460629_at,NA
Trim16,1452362_at,NA
Trim17 /// Hist3h2a,1427507_at,NA
Trim17 /// Hist3h2a,1435865_at,NA
Trim2,1448551_a_at,NA
Trim2,1417029_a_at,NA
Trim2,1417028_a_at,red
Trim2,1417027_at,NA
Trim21,1448940_at,NA
Trim21,1418077_at,NA
Trim23,1426969_at,brown
Trim24,1427258_at,NA
Trim24,1427259_at,NA
Trim25,1425974_a_at,NA
Trim25,1426415_a_at,NA
Trim25,1419879_s_at,NA
Trim26,1424929_a_at,NA
Trim26,1421600_a_at,NA
Trim27,1456375_x_at,NA
Trim27,1415815_at,NA
Trim27,1448101_s_at,NA
Trim27,1438376_s_at,NA
Trim28,1415869_a_at,NA
Trim29,1424162_at,NA
Trim3,1451663_a_at,purple
Trim30,1451860_a_at,NA
Trim30,1417961_a_at,NA
Trim30 /// LOC209387,1456494_a_at,NA
Trim31,1425308_at,NA
Trim32,1427476_a_at,NA
Trim33,1426954_at,NA
Trim34,1426093_at,NA
Trim34 /// LOC434218,1424857_a_at,NA
Trim34 /// LOC434218,1421550_a_at,NA
Trim34 /// LOC434218,1426092_a_at,NA
Trim35,1425621_at,NA
Trim37,1436393_a_at,NA
Trim37,1436394_at,black
Trim37,1434554_at,NA
Trim37,1455012_s_at,grey
Trim39,1418851_at,NA
Trim41,1424275_s_at,NA
Trim44,1421870_at,NA
Trim44,1421869_at,NA
Trim46,1460568_at,NA
Trim47,1426784_at,NA
Trim54,1419440_at,NA
Trim6,1424448_at,NA
Trim60,1425647_at,NA
Trim60 /// Trim61,1425648_at,NA
Trim62,1436806_at,NA
Trim62,1452650_at,blue
Trim62,1436807_x_at,NA
Trim7,1421398_at,NA
Trim7,1425743_at,NA
Trim8,1418577_at,NA
Trim8,1427593_at,NA
Trim8,1438679_at,NA
Trim8,1460237_at,NA
Trio,1433745_at,NA
Trio,1454711_at,NA
Triobp,1427447_a_at,NA
Trip10,1418092_s_at,NA
Trip11,1427407_s_at,NA
Trip11,1427406_at,turquoise
Trip12,1423899_at,NA
Trip12,1423900_at,NA
Trip12,1423898_a_at,NA
Trip12,1451158_at,NA
Trip12,1423901_at,NA
Trip13,1429295_s_at,NA
Trip13,1429294_at,NA
Trip3,1452880_at,NA
Trip4,1422858_at,red
Trip4,1422857_at,NA
Trip4,1450785_at,NA
Trip6,1449041_a_at,NA
Trit1,1424489_a_at,NA
Trnt1,1425561_at,NA
Trnt1,1425562_s_at,NA
Tro,1426016_a_at,NA
Tro,1421201_a_at,NA
Trp53,1426538_a_at,NA
Trp53,1438808_at,NA
Trp53,1427739_a_at,NA
Trp53bp1,1426957_at,purple
Trp53bp1,1426956_a_at,NA
Trp53inp1,1416926_at,NA
Trp53inp1,1416927_at,NA
Trp53inp2,1452646_at,turquoise
Trp53rk,1419683_at,NA
Trp53rk /// MGC102419,1419682_a_at,NA
Trp63,1452027_a_at,NA
Trp63,1418158_at,NA
Trp63,1451876_a_at,NA
Trp73,1452325_at,NA
